news_title,Lables,new_label,new_label1,new_label2
Two contacts of existing patient test positive for COVID-19,TRUE,TRUE,TRUE,TRUE
 86 clients of a brothel in quarentine after a prostituted tested positive in coronavirus.,FALSE,FALSE,FALSE,FALSE
Alcohol does not protect against COVID-19; access should be restricted during lockdown,TRUE,TRUE,TRUE,TRUE
Essential to keep a close eye on roll out of 5G,TRUE,TRUE,TRUE,TRUE
" In Ecuador, Maritza FrÃ­as, former director of the TeÃ³filo DÃ¡vila Hospital in Machala, and Mauro Calle, former manager of this health center, concealed official figures of those infected.",FALSE,FALSE,FALSE,FALSE
 PM Modi on 2nd April â€™20 announced extension of nationwide lockdown till 4 May 2020.,FALSE,FALSE,FALSE,FALSE
PAHO Director calls for private sector cooperation in COVID-19 response in the Americas,TRUE,TRUE,TRUE,TRUE
 Cuba has the vaccine against the coronavirus called InterferÃ³n.,FALSE,FALSE,FALSE,FALSE
 UK dropped Huawei as 5G vendor due to coronavirus fears.,FALSE,FALSE,FALSE,FALSE
 Photos show a well-stocked vegan shelf while other items are cleared out.,Misleading,Misleading,Misleading,FALSE
" The coronavirus outbreak is not actually caused by a virus, but by 5G technology.",FALSE,FALSE,FALSE,FALSE
 Monkeys are stealing food from a hospital in South Africa.,FALSE,FALSE,FALSE,FALSE
 Quarantine may last for several years.,Misleading,Misleading,Misleading,FALSE
 Dr. Li Wenliang recommends tea for treatment. Doctors in Wuhan cure COVID-19 with tea.,FALSE,FALSE,FALSE,FALSE
 â€œThereâ€™s magically already a vaccine available.â€,FALSE,FALSE,FALSE,FALSE
" â€œChina is to blame because the culture where people eat bats and snakes and dogs and things like that, these viruses are transmitted from the animal to the people and thatâ€™s why China has been the source of a lot of these viruses like SARS, like MERS, the Swine Flu and now the coronavirus.â€",FALSE,FALSE,FALSE,FALSE
 Coronavirus dies in temperatures 26-27C and when exposed to sunlight.,FALSE,FALSE,FALSE,FALSE
" As the US government moved to approve a $2 trillion stimulus package to address the impact of the novel coronavirus outbreak, a short block of text outlining Canadaâ€™s alleged response to the outbreak flourished on social media.",Misleading,Misleading,Misleading,FALSE
 Availability of a kit for coronavirus self-diagnosis.,Misleading,Misleading,Misleading,FALSE
" President Donald Trump tweeted, â€œCoronavirus vaccine from Israel! Stock market up! Economy even stronger now! Besides US, Israel best at inventions",FALSE,FALSE,FALSE,FALSE
 A study published by two Chinese research institutions suggested that human semen can cure COVID-19.,FALSE,FALSE,FALSE,FALSE
PAHO Jamaica delivers vital personal protective equipment to assist frontline workers,TRUE,TRUE,TRUE,TRUE
 Pigs are being burned alive in China to control the coronavirus.,FALSE,FALSE,FALSE,FALSE
Statement by WHOâ€™s Regional Office for the Eastern Mediterranean on COVID-19 in Yemen,TRUE,TRUE,TRUE,TRUE
 Black people are more resistant to Cov.,FALSE,FALSE,FALSE,FALSE
 Chinese doctor Zhong Nanshan advised to rinse your mouth with salty water to prevent 2019n-Cov.,FALSE,FALSE,FALSE,FALSE
" On March 16th, Macron has already announced quarantine for every cities in France and will announce later during the day the passage to â€œstage 4â€ of the epidemic.",FALSE,FALSE,FALSE,FALSE
 Chinese government is killing people who refuse to be evacuated.,FALSE,FALSE,FALSE,FALSE
"34 patients deceased, 545 new patients, a total of 4749 positive tested persons",TRUE,TRUE,TRUE,TRUE
 Clients of a brothel in the Spanish city of Valencia are quarantined after one of their employees has tested positive for coronavirus.,FALSE,FALSE,FALSE,FALSE
" Video showing Chinese officials detaining infected citizen, who refused to be checked.",FALSE,FALSE,FALSE,FALSE
 China has successfully tested an anti-coronavirus serum made in Egypt and presented in Beijing by the Egyptian Minister of Health.,FALSE,FALSE,FALSE,FALSE
 â€œ[The coronavirus is] â€˜newâ€™ yet it was lab-created and patented in 2015â€.,Misleading,Misleading,Misleading,FALSE
" Federal deputy (equivalent to Federal representative in Brazil) Osmar Terra claims that, in Italy, lockdown policies made COVID-19 cases shot up.",FALSE,FALSE,FALSE,FALSE
WHO Director-General\s opening remarks at the media briefing on COVID-19 - 20 April 2020,TRUE,TRUE,TRUE,TRUE
Tanzania drawing on Ebola readiness to tackle COVID-19,TRUE,TRUE,TRUE,TRUE
 Video of a man who committed suicide in US due to COVID-19,FALSE,FALSE,FALSE,FALSE
" Post says â€œman visited Albany, N.Y. days before dying from coronavirus.â€",FALSE,FALSE,FALSE,FALSE
 200 new cases of COVID-19 registered in Lithuania. People are â€œcleansed with bleachâ€ at the Vilnius international airport and are taken to a small tent-town nearby.,FALSE,FALSE,FALSE,FALSE
 A WhatsApp forward has gone viral which claimed that a vaccine for coronavirus has been discovered. The viral forward also claims that the treatment for coronavirus is mentioned in Indiaâ€™s Intermediate Zoology book.,misleading,Misleading,Misleading,FALSE
 China recognizes Palestinian doctor as discoverer of Corona COVID-19 virus vaccine,FALSE,FALSE,FALSE,FALSE
PAHO and Sony Music Latin-Iberia collaborate in concert Made in: Casa to promote measures to prevent COVID-19,TRUE,TRUE,TRUE,TRUE
 A video is going viral on WhatsApp and Sharechat claiming that the man and woman in the video are doctors who treated 75 coronavirus patients and now they both are infected by it.,FALSE,FALSE,FALSE,FALSE
" Autopsies performed by Italian doctors reveal that antibiotics, anticoagulants, and anti-inflammatories are the way to combat the new coronavirus.",Misleading,Misleading,Misleading,FALSE
 The coronavirus can be slowed or stopped with the â€œimmediate widespread use of high doses of vitamin C.â€,FALSE,FALSE,FALSE,FALSE
 The coronavirus has been discovered in poultry.,FALSE,FALSE,FALSE,FALSE
 A dog in Hong Kong died of COVID-19.,FALSE,FALSE,FALSE,FALSE
" France will pay rent, light and gas during quarantine for its citizens.",FALSE,FALSE,FALSE,FALSE
 Consuming Large Doses Of Vitamin C Can Stop The Spread Of coronavirus.,FALSE,FALSE,FALSE,FALSE
 Ibuprofen is not good for possible COVID-19 treatment.,Partially false,FALSE,FALSE,FALSE
Q&amp;A on physical activity at home during COVID-19,TRUE,TRUE,TRUE,TRUE
 Pope Francis is infected with coronavirus.,FALSE,FALSE,FALSE,FALSE
Angola: COVID-19 accelerated response caravan begins countrywide operation,TRUE,TRUE,TRUE,TRUE
 Tinospira crispa plants can treat COVID-19.,Misleading,Misleading,Misleading,FALSE
 Whatsapp message contains multiple health advises,FALSE,FALSE,FALSE,FALSE
" Nostradamus, predicted the current COVID-19 pandemic.",FALSE,FALSE,FALSE,FALSE
 Chinese experts warns about a scars in lung made by COVID-19. This is more severe than SARS 17 years ago.,FALSE,FALSE,FALSE,FALSE
WHO continues to support the fight against coronavirus in Syria,TRUE,TRUE,TRUE,TRUE
 Russian scientists have a cure for fighting the new Chinese virus.,disinformation,Misleading,Misleading,FALSE
 The outbreak in Taiwan is out of control. President Tsai ordered to burn a corpse in front of the presidential office.,FALSE,FALSE,FALSE,FALSE
 Multiple posts on Facebook and Twitter claim the World Health Organization (WHO) has warned against eating cabbage during the novel coronavirus pandemic.,FALSE,FALSE,FALSE,FALSE
 Video of the funeral of corona patients in Italy who died.,Misleading,Misleading,Misleading,FALSE
" â€America has been vaccinating cattle for coronavirus for years, yet the news tells you itâ€™s new and gunna kill you all so go buy mask.â€",FALSE,FALSE,FALSE,FALSE
Constructive talks with umbrella organisations for medical specialists and hospitals,TRUE,TRUE,TRUE,TRUE
 The new coronavirus outbreak is linked to eating bats.,Unproven,Unproven,Misleading,FALSE
 Japanese Asahi Shimbun TV,FALSE,FALSE,FALSE,FALSE
 Video suggesting that a man is spitting on bread to spread coronavirus.,FALSE,FALSE,FALSE,FALSE
" Mix of jambu, lemon and garlic heal COVID-19.",FALSE,FALSE,FALSE,FALSE
" There are two ways to wear a medical mask, depending on your purpose. If you are sick, put the white side on your mouth, and if you fear infection, wear it the opposite way.",FALSE,FALSE,FALSE,FALSE
 There is a first case in Venezuela in the Bolivar state.,FALSE,FALSE,FALSE,FALSE
 Tank engine apparently freighting coronavirus. Image showing a tank engine with â€˜COVID-19â€™ stenciled on the side.,FALSE,FALSE,FALSE,FALSE
 â€œSo let me get this straight about this virus. Itâ€™s â€œnewâ€ yet it was lab created and patented in 2015 (in development since 03â€™).,(Org. doesn't apply rating),FALSE,FALSE,FALSE
 Claim that the outbreak of the virus was caused by 5G.,FALSE,FALSE,FALSE,FALSE
 First case of coronavirus in AlcalÃ¡ de Henares (Madrid).,FALSE,FALSE,FALSE,FALSE
 A Bovine Vaccine Can Be Used To Inoculate People Against coronavirus.,FALSE,FALSE,FALSE,FALSE
 An arrest by the Federal Bureau of Investigation (FBI) of a professor who had ties to China is connected to the coronavirus pandemic.,FALSE,FALSE,FALSE,FALSE
 Barcelonaâ€™s council issued a notification of a new focus in two neighborhoods.,FALSE,FALSE,FALSE,FALSE
" If you see a person wearing a white wristband, leave him alone. He is under quarantine.",Partially false,FALSE,FALSE,FALSE
 Trumpâ€™s statement saying that lupus patients are not vulnerable to COVID is not true.,FALSE,FALSE,FALSE,FALSE
"18 patients deceased, 409 new patients, a total of 2460 positive tested people",TRUE,TRUE,TRUE,TRUE
 Chinese police kill a woman escaping a COVID-19 quarantine in China.,FALSE,FALSE,FALSE,FALSE
 The electromagnetic waves of 5G penetrate the cells and weaken the immune system.,FALSE,FALSE,FALSE,FALSE
 Japanese Asahi Shimbun TV,FALSE,FALSE,FALSE,FALSE
 China has successfully developes a vaccine ready to combat coronavirus.,FALSE,FALSE,FALSE,FALSE
" â€œA patent on this â€˜newâ€™ coronavirus expired on the 22nd (of January), todayâ€.",FALSE,FALSE,FALSE,FALSE
" A photo claimed that military vehicles are combating COVID-19 in Palermo, Italy.",Partially false,FALSE,FALSE,FALSE
 A 2015 research article about a lab-made coronavirus referred to the current outbreak.,Misleading,Misleading,Misleading,FALSE
" The parks of Adra, in Spain, are being fumigated with poison.",FALSE,FALSE,FALSE,FALSE
" An image that claims that Pedro SÃ¡nchez, President of Spain, thanked for the applause that the Spanish give him every day at 8 PM in his last speech.",FALSE,FALSE,FALSE,FALSE
Namibia launches COVID-19 Communication Centre,TRUE,TRUE,TRUE,TRUE
 Iranian clerics wearing masks after outbreak.,FALSE,FALSE,FALSE,FALSE
 Using a non-dominant hand to open doors is a way to prevent coronavirus.,FALSE,FALSE,FALSE,FALSE
Photo story: Chinese Emergency Medical Teams support COVID-19 response,TRUE,TRUE,TRUE,TRUE
 Pope Francis is infected with coronavirus.,FALSE,FALSE,FALSE,FALSE
" Video shows a market in the Chinese city of Wuhan, where the deadly coronavirus strain emerged.",FALSE,FALSE,FALSE,FALSE
" A purported advisory has been shared repeatedly in multiple Facebook, Twitter and WhatsApp posts that claims a disinfectant will be sprayed into the air overnight in India in an effort to kill the novel coronavirus, COVID-19. The posts urge residents to remain indoors during the spraying.",FALSE,FALSE,FALSE,FALSE
" The Social Security System (SSS) in the Philippines â€œapproved financial aid worth P20,000 for every member,â€ to assist those affected by the novel coronavirus pandemic.",FALSE,FALSE,FALSE,FALSE
"Fifteen new patients with COVID-19, a total of 38 positive tests",TRUE,TRUE,TRUE,TRUE
 The new coronavirus outbreak is linked to eating bats.,Unproven,Unproven,Misleading,FALSE
 10 coronavirus cases confirmed in Ecuador.,FALSE,FALSE,FALSE,FALSE
" This video shows panic buying in the United States, during the coronavirus outbreak",FALSE,FALSE,FALSE,FALSE
 Coronavirus can be transmitted through imported goods,FALSE,FALSE,FALSE,FALSE
Health ministry to hold digital event to test coronavirus apps,TRUE,TRUE,TRUE,TRUE
" The Simpsons have predicted the coronavirus pandemic years ago, along with many other predictions.",FALSE,FALSE,FALSE,FALSE
 A vaccine for coronavirus has been found.,FALSE,FALSE,FALSE,FALSE
 Homeland Security mobilizing national guard to combat coronavirus.,FALSE,FALSE,FALSE,FALSE
 A spray could protect against the coronavirus outbreak.,Unproven,Unproven,Misleading,FALSE
 A post says that a â€œpoll finds 38% of Americans Say They Will Not Drink Corona Beer Because of Virus.â€,FALSE,FALSE,FALSE,FALSE
 Pope Francis kissed the feet of â€œblack peopleâ€ and asked forgiveness during the novel coronavirus scare.,Mostly false,FALSE,FALSE,FALSE
" COVID-19 came from Chinese people eating human babies, which they supposedly do to get good skin.",FALSE,FALSE,FALSE,FALSE
Nurses and midwives are critical to teaching hand hygiene in Pakistan,TRUE,TRUE,TRUE,TRUE
 Video of a delivery boy spitting on the slices of bread by opening the packets in the truck and resealing them for sale to spread Coronavirus.,FALSE,FALSE,FALSE,FALSE
 A poem about people staying home was written by Kathleen Oâ€™Mara in 1869.,FALSE,FALSE,FALSE,FALSE
 Indian Government has issued a guideline to monitor citizensâ€™ activity; their call and social media handles will be under surveillance.,FALSE,FALSE,FALSE,FALSE
Government of India and WHO partnership further strengthened to overcome the COVID-19 challenge,TRUE,TRUE,TRUE,TRUE
WHO Solidarity Trial: How a Spanish doctor joined the race for a COVID-19 treatment,TRUE,TRUE,TRUE,TRUE
 A Chinese woman from Wuhan arrived in France with suspected symptoms of coronavirus.,Misleading,Misleading,Misleading,FALSE
 The video shows Muslims licking plates and spoons to spread the coronavirus.,FALSE,FALSE,FALSE,FALSE
" The parks of Adra, in Spain, are being fumigated with poison.",FALSE,FALSE,FALSE,FALSE
 A post on Facebook claims a Nobel Prize-winning Japanese scientist has said the SARS-CoV-2 coronavirus that causes the potentially deadly COVID-19 disease was â€œmanufacturedâ€ by China.,FALSE,FALSE,FALSE,FALSE
 The label on Dettol disinfectant spray claims it is proven to â€œkill coronavirus;â€ the company knew about the new strain since 2019.,FALSE,FALSE,FALSE,FALSE
 Walmart closing hundreds of its stores.,FALSE,FALSE,FALSE,FALSE
 Hot air from hair dryers can kill coronavirus.,FALSE,FALSE,FALSE,FALSE
" In India, the Congress Presidentâ€™s approval is required to use funds from PMNRF.",FALSE,FALSE,FALSE,FALSE
 This photo shows French nurses holding a sign to denounce police violence.,FALSE,FALSE,FALSE,FALSE
" Criminals in Ireland are dousing facemasks with chemicals and offering them to people, before robbing them.",FALSE,FALSE,FALSE,FALSE
 Homeland Security mobilizing national guard to combat coronavirus.,FALSE,FALSE,FALSE,FALSE
"Vietnam adopts WHO outbreak investigation tool for COVID-19, other infectious diseases",TRUE,TRUE,TRUE,TRUE
Acting Minister for Medical Care appointed,TRUE,TRUE,TRUE,TRUE
Press Briefing by the Regional Office for the Americas,TRUE,TRUE,TRUE,TRUE
 A Nigerian taxidriver thereatens to spread Cov,FALSE,FALSE,FALSE,FALSE
 Officials Say coronavirus Killed 200 In Iran.,FALSE,FALSE,FALSE,FALSE
 A recent video of Coronavirus patients at an airport in China and gauge how serious the situation is.,Misleading,Misleading,Misleading,FALSE
" The peak of the virus will be in two weeks. Normally, during those two weeks all the infections will occur, then there will be two weeks of calm and then two weeks where it goes down.",partially false,FALSE,FALSE,FALSE
 Image and statement from the Prime Minister of Italy.,FALSE,FALSE,FALSE,FALSE
" A doctor from North Macedonia states that the new coronavirus outbreak  is a conspiracy against humanity or a conspiracy of the pharmaceutical industry for profit, and that the new coronavirus is not dangerous.",FALSE,FALSE,FALSE,FALSE
We cannot allow the impact of COVID-19 to be amplified by neglecting other vital health protection measures,TRUE,TRUE,TRUE,TRUE
 Cow dung and cow urine can cure coronavirus.,Misleading,Misleading,Misleading,FALSE
 Bats responsible for the outbreak of coronavirus originated from the rooftop of a house in Wuhan.,mostly false,FALSE,FALSE,FALSE
 Coronavirus contains â€œHIV insertionsâ€.,FALSE,FALSE,FALSE,FALSE
" â€œA patent on this â€˜newâ€™ coronavirus expired on the 22nd (of January), todayâ€.",FALSE,FALSE,FALSE,FALSE
" An image has been shared hundreds of times in multiple posts on Facebook alongside a claim that shows a poster issued by activist group Extinction Rebellion stating â€œCorona is the cure, humans are the disease.â€",FALSE,FALSE,FALSE,FALSE
 Turkish raki is prevents COVID-19.,FALSE,FALSE,FALSE,FALSE
 The coronavirus was created in a lab and patented.,FALSE,FALSE,FALSE,FALSE
 The spread of COVID-19 can be prevented with a â€œhome-made vaccineâ€ based on fruits and other ingredients.,FALSE,FALSE,FALSE,FALSE
 Pope Francis and his two aides have been infected with the new coronavirus,FALSE,FALSE,FALSE,FALSE
 Coronavirus was created in the lab in order to destroy the Chinese economy. The vaccine is already available.,Fake,FALSE,FALSE,FALSE
 Sick COVID-19 patients at the airport runway in Senegal.,FALSE,FALSE,FALSE,FALSE
 Gargles with hot water and salt can prevent COVID-19.,FALSE,FALSE,FALSE,FALSE
 Warning,FALSE,FALSE,FALSE,FALSE
 Cannabis boosts immunity against COVID-19,Misleading,Misleading,Misleading,FALSE
 Post says President Barack Obama â€œwaited six months to call swine flu an emergency after thousands died.â€,FALSE,FALSE,FALSE,FALSE
 There is a study that establishes the relationship between ibuprofen and the severity of the virus infection. . . apparently what Ibuprofen does is facilitate the reproduction of the virus.,Partially false,FALSE,FALSE,FALSE
 President Donald Trump in the next 48 to 72 hours will impose a nationwide â€œmandatory quarantine.â€,FALSE,FALSE,FALSE,FALSE
" That the China-centered coronavirus had infected 2.8 million people and killed 112,000.",FALSE,FALSE,FALSE,FALSE
 Saline solutions can kill the new coronavirus.,FALSE,FALSE,FALSE,FALSE
 Photo of a vaccine developed by US scientists for COVID-19.,FALSE,FALSE,FALSE,FALSE
 The pandemic was foreseen in Madonnaâ€™s 2019 album cover.,FALSE,FALSE,FALSE,FALSE
 Patents Mean Deadly Diseases And Viruses Were Created Or Invented In A Lab.,FALSE,FALSE,FALSE,FALSE
 Two Chinese nationals in Kenya have been killed after allegedly escaping from quarantine at the Nairobi Airport.,FALSE,FALSE,FALSE,FALSE
 Canadian Department of Health issues emergency notification that asks people to drink warm water.,FALSE,FALSE,FALSE,FALSE
Health System Response Monitor: new tool to analyse COVID-19 response measures across European countries launched,TRUE,TRUE,TRUE,TRUE
Lebanon: Noncommunicable diseases in the context of COVID-19,TRUE,TRUE,TRUE,TRUE
 A post claims that you have to wear a disposable mask with the blue side out if you are sick and white side out if you are not.,FALSE,FALSE,FALSE,FALSE
 Over 1.500 people have died because of coronavirus,FALSE,FALSE,FALSE,FALSE
" Cubaâ€™s health ministry, Dr. Hala, has given the vaccine to China.",FALSE,FALSE,FALSE,FALSE
 UNICEF recommendations,Misleading,Misleading,Misleading,FALSE
 Dettol sanitizer can kill tthe coronavirus. The company knew about the coronavirus back in 2019.,Misleading,Misleading,Misleading,FALSE
" A video shows an Italian doctor who says that nobody died only from coronavirus in Italy, that itâ€™s not more dangerous than a flu.",FALSE,FALSE,FALSE,FALSE
" The parks of Adra, in Spain, are being fumigated with poison.",FALSE,FALSE,FALSE,FALSE
 Four people have died in Zanzibar after handling a chicken infected with COVID-19.,FALSE,FALSE,FALSE,FALSE
" â€œThe State of Florida has announced measures that all workplaces with 10 employees or more are to have paid mandatory leave to avoid the spread of COVID-19 coronavirus starting on March 6, 2020. All schools are to close for 2 weeks also from March 6th.â€",FALSE,FALSE,FALSE,FALSE
 People queue in Singapore for Halal food.,Misleading,Misleading,Misleading,FALSE
 CDC recommends men shave their beards to protect against coronavirus.,FALSE,FALSE,FALSE,FALSE
" A French member of parliament, Dominique Da Silva, said he hopes the coronavirus will kill people older than 70.",Misleading,Misleading,Misleading,FALSE
 The Portuguese government has spent much more than the acceptable price for ventilators.,FALSE,FALSE,FALSE,FALSE
WHO prepositions supplies to speed-up testing of suspected COVID-19 cases in South Sudan,TRUE,TRUE,TRUE,TRUE
PAHO Director calls to accelerate and expand testing for COVID-19 in the Americas,TRUE,TRUE,TRUE,TRUE
 â€œThey create diseases to offer vaccines. There is already a patent for an attenuated coronavirus.â€,FALSE,FALSE,FALSE,FALSE
" In a video, a Chinese epidemiologist says there are millions infected.",FALSE,FALSE,FALSE,FALSE
 â€œThereâ€™s magically already a vaccine available.â€,FALSE,FALSE,FALSE,FALSE
" Chinese government requests the Supreme Peopleâ€™s Court for permission to kill 20,000 coronavirus patients to stop the spread of the disease",FALSE,FALSE,FALSE,FALSE
 Coronavirus is a type of rabies.,FALSE,FALSE,FALSE,FALSE
" In Japan, Okinawa Prefecture Governor Tamaki Denny was seen Kachashi dancing with the mayor of Nanjo City. It was reported that â€œthe governor and the mayor danced while the people were terrified about the new coronavirus infection.â€",FALSE,FALSE,FALSE,FALSE
" â€œSpanish newspaper ABC reports that there are two possible COVID-19 cases in Gines and BenecazÃ³n (Seville, Spain).",FALSE,FALSE,FALSE,FALSE
 A man in Serbia broke the curfew by putting on a tree costume.,FALSE,FALSE,FALSE,FALSE
" Six coronavirus cases confirmed in Wichita, Kansas.",FALSE,FALSE,FALSE,FALSE
 Wuhan Virus is named SARI. Steroid is the medicine to cure it. Acetic acid can be used to prevent it.,Partially false,FALSE,FALSE,FALSE
DJI takes preventive action against coronavirus,TRUE,TRUE,TRUE,TRUE
 Russia announces the closure of airspace and suspension of all its incoming and outgoing flights to China.,Misleading,Misleading,Misleading,FALSE
 The government is not getting the test to detect COVID-19 from the company Genomica because it is run by the sister of a former opposition minister.,FALSE,FALSE,FALSE,FALSE
 There is no way to forbid religious gatherings temporarily in South Korea to prevent the virus from spreading.,FALSE,FALSE,FALSE,FALSE
 China is seeking courtâ€™s approval to kill all who tested positive with coronavirus.,FALSE,FALSE,FALSE,FALSE
 This laboratory is giving money to people who would agree to be infected with the coronavirus SARS-CoV-2.,FALSE,FALSE,FALSE,FALSE
"84 patients deceased, 84 new patients, a total of 39,316 confirmed cases",TRUE,TRUE,TRUE,TRUE
 A screenshot of a text message that spread on Facebook claimed that there is a Chinese patient at the Hi-Precision Diagnostics clinic in Alabang who was tested positive for the novel coronavirus or 2019 nCoV.,FALSE,FALSE,FALSE,FALSE
Six new patients,TRUE,TRUE,TRUE,TRUE
Thailand: Hotline clears COVID-19 barriers,TRUE,TRUE,TRUE,TRUE
" The coronavirus â€œsnuck up on us,â€ adding that it is â€œa very unforeseen thing.â€",FALSE,FALSE,FALSE,FALSE
 A brothel in Spain was under quarantine.,FALSE,FALSE,FALSE,FALSE
 â€œThereâ€™s magically already a vaccine available.â€,FALSE,FALSE,FALSE,FALSE
 Italians played the Chinese national anthem to thank China. People yelled â€œGrazie Cinaâ€.,FALSE,FALSE,FALSE,FALSE
Dominican Republic: PAHO/WHO donates supplies that increase the PCR capacity of the National Laboratory,TRUE,TRUE,TRUE,TRUE
" Sneezing spreads droplets as far as 8 meters, and these droplets can stay suspended in the air for up to 24 hours. The velocity of sneezing is up to 35 meters per second.",Partially false,FALSE,FALSE,FALSE
 That a 2015 research article about a lab-made coronavirus referred to the current outbreak.,Context,FALSE,FALSE,FALSE
"189 patients deceased, 188 new patients, a total of 28,153 confirmed cases",TRUE,TRUE,TRUE,TRUE
"COVID-19: Additional measures in schools, the hospitality sector and sport",TRUE,TRUE,TRUE,TRUE
 A Bovine Vaccine Can Be Used To Inoculate People Against coronavirus.,FALSE,FALSE,FALSE,FALSE
" The WHO reported that coronavirus lasts up to 8 hours on cabbages; thus, cabbage consumption should be restricted.",FALSE,FALSE,FALSE,FALSE
 CDC announces thennew coronavirus can survive on surfaces for up to 17 days.,FALSE,FALSE,FALSE,FALSE
Suriname: PAHO hands over COVID-19 diagnostic test kits,TRUE,TRUE,TRUE,TRUE
" A video shows deer walking down a street in Ciudad Real, Spain.",FALSE,FALSE,FALSE,FALSE
 WHO issued proposal for extending lockdowns to control COVID-19.,Fake,FALSE,FALSE,FALSE
 Taiwan has severe community transmission. Many people died.,FALSE,FALSE,FALSE,FALSE
 â€œThereâ€™s magically already a vaccine available.â€,FALSE,FALSE,FALSE,FALSE
 Holding your breath for 10 seconds will tell you if you have COVID-19.,FALSE,FALSE,FALSE,FALSE
 Indian state of Madhya Pradeshâ€™s Goverement have issued order of shoot at sight due to failure at lockdown implementation.,FALSE,FALSE,FALSE,FALSE
 Ansa news has reported that former ECB Governor Mario Draghi will lead the Italian task-force against COVID-19.,FALSE,FALSE,FALSE,FALSE
 Cristiano Ronaldo will turn his hotels into hospitals.,FALSE,FALSE,FALSE,FALSE
 Vitamin C stops or slows novel coronavirus.,FALSE,FALSE,FALSE,FALSE
 Unicef recommandations,Misleading,Misleading,Misleading,FALSE
 A photo shows a Japanese professor who saysTaiwan doesnâ€™t need to join the WHO.,FALSE,FALSE,FALSE,FALSE
 The University of Barcelona will approve its students if classes are suspended for more than a month.,FALSE,FALSE,FALSE,FALSE
 Drinking hot water every 15 min helps fighting COVID-19.,FALSE,FALSE,FALSE,FALSE
 A video showing a playful deer on the beach is claimed to be from an Indian village during a lockdown.,FALSE,FALSE,FALSE,FALSE
Somaliaâ€™s polio teams help combat COVID-19,TRUE,TRUE,TRUE,TRUE
First results Plastic Pact Netherlands,TRUE,TRUE,TRUE,TRUE
" The coronavirus Test Does Costs $3,200.",FALSE,FALSE,FALSE,FALSE
 Coronavirus first infection In Jeddah..,Misleading,Misleading,Misleading,FALSE
 Video shows President Donald Trump saying COVID-19 is Democratsâ€™ â€œnew hoax.â€,FALSE,FALSE,FALSE,FALSE
 A tabletop exercise using a model of the current outbreak â€œpredictedâ€ 65 million people could die from the coronavirus.,FALSE,FALSE,FALSE,FALSE
 Philippines has issued an order mandating a compulsory quarantine for all travellers returning from 23 countries.,FALSE,FALSE,FALSE,FALSE
Hand washing in areas with no running water - how to build a tippy tap,TRUE,TRUE,TRUE,TRUE
 There are no COVID-19 deaths in Israel as they found a cure for COVID-19 â€“ a mixture of lemon and baking soda.,FALSE,FALSE,FALSE,FALSE
Partners effectively coordinate to prepare for and respond to the COVID-19 outbreak in the Pacific,TRUE,TRUE,TRUE,TRUE
 Video shows people behaving abnormally in China due to coronavirus.,FALSE,FALSE,FALSE,FALSE
 Chinese businessman Guo Wengui multiple allegations on coronavirus outbreak.,FALSE,FALSE,FALSE,FALSE
 List of first COVID-19 patients in Guatemala with their personal information.,Explanatory,FALSE,FALSE,FALSE
 NiÃ±o JesÃºs hospital has been left without COVID-19 to care for children and young people in Madrid.,FALSE,FALSE,FALSE,FALSE
Coronavirus crisis calls for different methods of teaching,TRUE,TRUE,TRUE,TRUE
 Cristiano Ronaldo transformed his hotels into hospitals for COVID-19 patients.,FALSE,FALSE,FALSE,FALSE
 A tent will be set up next to the Viamed de Calahorra hospital (La Rioja) to carry out rapid tests for coronavirus.,FALSE,FALSE,FALSE,FALSE
 Authorities have identified that the international chemical-warfare terrorist â€˜Samuel Whitcomb Hydeâ€™ is behind the deadly China â€˜coronavirus.â€™â€,FALSE,FALSE,FALSE,FALSE
" Scientists and experts answer questions and rumors about the coronavirus (bat soup, Wuhan P4 Laboratory, patented virus, people collapsing, etc).",FALSE,FALSE,FALSE,FALSE
"UNODC, WHO, UNAIDS and OHCHR joint statement on COVID-19 in prisons and other closed settings",TRUE,TRUE,TRUE,TRUE
"WHO reports fivefold increase in cyber attacks, urges vigilance",TRUE,TRUE,TRUE,TRUE
 The Pinol brand of disinfectant is the solution to the coronavirus.,Partially false,FALSE,FALSE,FALSE
 A case of coronavirus in the Argentine province of Santiago del Estero was confirmed,FALSE,FALSE,FALSE,FALSE
 A bovine vaccine can be used to inoculate people against coronavirus.,FALSE,FALSE,FALSE,FALSE
 New virus stays at the throat level for four days.,FALSE,FALSE,FALSE,FALSE
 Thailand CDC announces green chiretta can cure coronavirus.,FALSE,FALSE,FALSE,FALSE
 Posts that are circulating on Facebook say that people need to eat alkaline food in order to prevent a novel coronavirus infection.,FALSE,FALSE,FALSE,FALSE
 Consuming alcoholic beverages may help reduce the risk of infection by the novel coronavirus; COVID-19.,FALSE,FALSE,FALSE,FALSE
" Social media posts shared tens of thousands of times claim White House adviser Dr. Anthony Fauci stands alone in insisting hydroxychloroquineâ€™s effectiveness against COVID-19 is unproven, while Italy, France, Spain and Brazil say it â€œworks.â€",FALSE,FALSE,FALSE,FALSE
"94 patients deceased, 196 new patients, a total of 25,587 confirmed cases",TRUE,TRUE,TRUE,TRUE
 Ultimo (Italian singer) has coronavirus.,FALSE,FALSE,FALSE,FALSE
